snapshot_date,provider,is_brand,major,course_id,title,weiterbildungsart,keyword_count,best_rank,best_page,keywords,description
2026-08-30,DCI Digital Career Institute GmbH,0,1,10408502449,Account Executive - Leadqualifizierung mit Clay,BERUFLICHE_QUALIFIZIERUNG,1,427,22,KI im Vertrieb (#427),"Leadqualifizierung mit Clay beschreibt die automatisierte Anreicherung und Bewertung von Zielkontakten aus vielen Datenquellen. Grundlage für Account Executives ist damit ein Arbeitsablauf, der Recherchearbeit bündelt und Qualifizierung datenbasiert vorbereitet. Kursinhalt1. Arbeitsweise von Clay verstehen Tabellenbasierte Workflows aufbauen Datenquellen und Anreicherungen kombinieren Ergebnisse strukturiert aufbereiten 2. Zielkontakte anreichern Firmendaten und Ansprechpartner ergänzen Signale wie Wachstum und Technologie erfassen Datenlücken automatisiert schließen 3. Qualifizierungslogik abbilden Bewertungskriterien in Spalten übersetzen KI-Bausteine für Einschätzungen nutzen Prioritätenlisten für die Ansprache erzeugen 4. Anbindung an den Vertriebsalltag Ergebnisse in CRM und Ansprache überführen Abläufe wiederverwendbar gestalten Datenqualität und Grenzen kritisch prüfen Berufliche Relevanz Automatisierte Anreicherung verändert Vertriebsrecherche Vorsprung durch datenbasierte Priorisierung Zukunftsweisende Werkzeugkompetenz im B2B-Vertrieb"
2026-08-30,DCI Digital Career Institute GmbH,0,1,99101031,Full Stack Web Development inkl. Mentoring,BERUFLICHE_QUALIFIZIERUNG,1,429,22,Usability Kurs (#429),"Lerne in unserem Full Stack Web Development Kurs alles, was Du wissen musst, um in der Webentwicklung zu starten Du hast keine Erfahrungen im Web Development? Kein Problem! Unsere Web Development Experten führen Dich von den Grundlagen wie HTML, JavaScript und CSS bis hin zu fortgeschrittenen Technologien, wie React und TypeScript, auf die Du als Programmierer nicht verzichten kannst. Während der Weiterbildung zum Full Stack Web Developer arbeitest Du an realen Projekten, um praktische Erfahrungen zu sammeln und Dein Portfolio für Deinen zukünftigen Arbeitgeber aufzubauen. Die Inhalte im Überblick: Grundlagen Einführung in grundlegende Konzepte der Entwicklung Linux-Grundlagen Webentwicklungswerkzeuge und -sprachen grundlegende Arbeitsabläufe mit Git Designkonzepte und Figma Einführung in HTML und CSS User Interface Grundlagen HTML & CSS UI/UX Daten Mobile App-Entwicklung Boostrap, SASS und NPM Frameworks Frontend Entwicklungsprojekt Programming Grundlagen JavaScript und TypeScript Node und Bun Datenstruktur Prototypen User Interface Vertiefung Steuerung des DOM SCSS-Styling Fetch API, CORS, APIs and JSON Serverless infrastructur Programmierung Vertiefung objektorientierte Programmierung (OOP) Algorithmen Übersetzung und Lokalisierung von Webseiten mit i18next Backend Programmierung Grundlegende Backend-Konzepte REST-APIs und Postman Express-Frameworks Cookies und JWT Verschlüsselung und Hashing Datei-Uploads React Grundlagen und Vertiefung SPAs mit React Komponentenbasierte "
2026-08-30,DCI Digital Career Institute GmbH,0,1,99101259,Marketing-Daten analysieren - Quereinstieg,BERUFLICHE_QUALIFIZIERUNG,1,439,22,Online Marketing lernen (#439),"Dieser Kurs vermittelt die notwendigen Grundlagen zur Analyse von Marketing-Daten. Die Teilnehmenden lernen, relevante Datenquellen zu identifizieren und elementare Kennzahlen zu interpretieren. Der Schwerpunkt liegt auf der klaren und verständlichen Einführung in die wichtigsten Konzepte des datengestützten Marketings. Vorkenntnisse im Bereich Marketing-Analyse sind nicht erforderlich. Kursinhalt 1. Grundlagen der Marketing-Analyse Definition und Relevanz von Marketing-Daten im Unternehmenskontext Unterscheidung von quantitativen und qualitativen Daten Identifikation gängiger Datenquellen wie Webanalyse und Social Media Plattformen 2. Elementare Kennzahlen verstehen Einführung in Key Performance Indicators KPI und deren Anwendung Erläuterung der Berechnung von Conversion Rate CTR und Cost per Acquisition CPA Interpretation von Return on Investment ROI im Marketing-Kontext 3. Anwendung einfacher Analysewerkzeuge Nutzung von Tabellenkalkulation zur Datenbereinigung und Aufbereitung Erstellung einfacher Grafiken zur Visualisierung von Ergebnissen Ableitung erster datengestützter Handlungsempfehlungen Berufliche Relevanz Aufbau eines fundamentalen Verständnisses für datengestützte Marketing-Entscheidungen Befähigung zur Erstellung grundlegender Performance-Berichte und Datenzusammenfassungen Vorbereitung auf Einstiegspositionen in Marketing- oder Kommunikationsabteilungen, die Datenkompetenz erfordern"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10408496398,SAP Technical Consultant - ABAP-Programmierung mit KI-Entwicklungstools,BERUFLICHE_QUALIFIZIERUNG,1,442,23,KI im Arbeitsalltag (#442),"Im Arbeitsalltag von SAP Technical Consultants nimmt die ABAP-Programmierung mit KI-Entwicklungstools zunehmend Raum ein, denn Assistenten verkürzen den Weg vom Konzept zum lauffähigen Code. Wer die Werkzeuge beherrscht, liefert Umsetzungen schneller und nachvollziehbarer. Kursinhalt1. KI-Werkzeuge im technischen Beratungsalltag Assistenzsysteme für ABAP-Aufgaben Einsatzszenarien von Analyse bis Umsetzung Grenzen der Werkzeuge realistisch einschätzen 2. Analyse von Bestandssystemen mit Assistenz Fremden Code schneller durchdringen Auswirkungen von Änderungen abschätzen Modernisierungskandidaten aufspüren 3. Beschleunigte Umsetzung von Anforderungen Prompts für Entwicklungsaufgaben formulieren Generierten ABAP-Code prüfen und einpassen Wiederkehrende Beratungsartefakte automatisieren 4. Verantwortung und Qualitätssicherung Vorschläge gegen Kundenrichtlinien testen Sicherheitsaspekte in generiertem Code prüfen Ergebnisse für Übergaben dokumentieren Berufliche Relevanz Werkzeuggestützte Umsetzung wird von Kunden erwartet Effizienzvorteil in Projekt- und Beratungssituationen Modernes Alleinstellungsmerkmal im SAP-Consulting"
2026-08-30,DCI Digital Career Institute GmbH,0,1,99101033,Full Stack Web Development inkl. Sprachkurs Englisch,BERUFLICHE_QUALIFIZIERUNG,1,453,23,Usability Kurs (#453),"Lerne in unserem Full Stack Web Development Kurs alles, was Du wissen musst, um in der Webentwicklung zu starten Du hast keine Erfahrungen im Web Development? Kein Problem! Unsere Web Development Experten führen Dich von den Grundlagen wie HTML, JavaScript und CSS bis hin zu fortgeschrittenen Technologien, wie React und TypeScript, auf die Du als Programmierer nicht verzichten kannst. Während der Weiterbildung zum Full Stack Web Developer arbeitest Du an realen Projekten, um praktische Erfahrungen zu sammeln und ein Portfolio für Deinen zukünftigen Arbeitgeber aufzubauen. Die Inhalte im Überblick: Grundlagen Einführung in grundlegende Konzepte der Entwicklung Linux-Grundlagen Webentwicklungswerkzeuge und -sprachen grundlegende Arbeitsabläufe mit Git Designkonzepte und Figma Einführung in HTML und CSS User Interface Grundlagen HTML & CSS UI/UX Daten Mobile App-Entwicklung Boostrap, SASS und NPM Frameworks Frontend Entwicklungsprojekt Programming Grundlagen JavaScript und TypeScript Node und Bun Datenstruktur Prototypen User Interface Vertiefung Steuerung des DOM SCSS-Styling Fetch API, CORS, APIs and JSON Serverless infrastructur Programmierung Vertiefung objektorientierte Programmierung (OOP) Algorithmen Übersetzung und Lokalisierung von Webseiten mit i18next Backend Programmierung Grundlegende Backend-Konzepte REST-APIs und Postman Express-Frameworks Cookies und JWT Verschlüsselung und Hashing Datei-Uploads React Grundlagen und Vertiefung SPAs mit React Komponentenbasierte S"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10266817592,Full Stack Web Development inkl. Sprachkurs Deutsch,BERUFLICHE_QUALIFIZIERUNG,1,456,23,Usability Kurs (#456),"Lerne in unserem Full Stack Web Development Kurs alles, was Du wissen musst, um in der Webentwicklung zu starten. Du hast keine Erfahrungen im Web Development? Kein Problem! Unsere Web Development Experten führen Dich von den Grundlagen wie HTML, JavaScript und CSS bis hin zu fortgeschrittenen Technologien, wie React und TypeScript, auf die Du als Programmierer nicht verzichten kannst. Während der Weiterbildung zum Full Stack Web Developer arbeitest Du an realen Projekten, um praktische Erfahrungen zu sammeln und ein Portfolio für Deinen zukünftigen Arbeitgeber aufzubauen. Die Inhalte im Überblick: Grundlagen Einführung in grundlegende Konzepte der Entwicklung Linux-Grundlagen Webentwicklungswerkzeuge und -sprachen grundlegende Arbeitsabläufe mit Git Designkonzepte und Figma Einführung in HTML und CSS User Interface Grundlagen HTML & CSS UI/UX Daten Mobile App-Entwicklung Boostrap, SASS und NPM Frameworks Frontend Entwicklungsprojekt Programming Grundlagen JavaScript und TypeScript Node und Bun Datenstruktur Prototypen User Interface Vertiefung Steuerung des DOM SCSS-Styling Fetch API, CORS, APIs and JSON Serverless infrastructur Programmierung Vertiefung objektorientierte Programmierung (OOP) Algorithmen Übersetzung und Lokalisierung von Webseiten mit i18next Backend Programmierung Grundlegende Backend-Konzepte REST-APIs und Postman Express-Frameworks Cookies und JWT Verschlüsselung und Hashing Datei-Uploads React Grundlagen und Vertiefung SPAs mit React Komponentenbasierte "
2026-08-30,DCI Digital Career Institute GmbH,0,1,10266797450,"Digital HR Management: Grundlagen, Arbeitsrecht, Recruiting, Search, Branding, Marketing, Social Media, Culture & Changemanagement, People Operations & Development",BERUFLICHE_QUALIFIZIERUNG,1,466,24,Weiterbildung Digital Marketing (#466),"Unternehmen suchen Personalverantwortliche, um neue Fachkräfte zu finden und die Mitarbeitenden zu halten. Als HR Consultant kannst Du Mitarbeitende weiterentwickeln, coachen und neue Mitarbeitende finden. Die Inhalte im Überblick: Suche nach Kandidat:innen mittels Jobplattformen People Analytics Rollen und Aufgaben von HR erarbeiten Welche Rolle spielt HR in der digitalen Transformation? Technologien und Methoden für das nachhaltige & ganzheitliche Handeln Personaleinstellung und -entlassung New Work und modernes Arbeitsrecht Home Office-, Mobile Work-, Open Office- & Shared Desk-Modelle Grundlagen des IT-Recruitings Recruiting für Fortgeschrittene (Jobtrends & Gesprächsführung) Aktives & passives Recruiting Employer Branding - Aufbau einer überzeugenden Arbeitgebermarke Social Media Strategie Zielgruppenanalyse Grundlagen Online Marketing Aufbau einer Online-Kampagne Ideenfindung & Stategieentwicklung Kennzahlen im Social Campaigning Change & Culture Management Entwicklungspläne erstellen Kulturmodelle & Change Charaktere kennenlernen People Operations Optimierungsanalysen Digitales Personalmanagement"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10266798365,"Digital HR Management: Grundlagen, Arbeitsrecht, Recruiting, Search, Branding, Marketing, Social Media, Culture and Change Management",BERUFLICHE_QUALIFIZIERUNG,1,469,24,Weiterbildung Digital Marketing (#469),"Unternehmen suchen Personalverantwortliche, um neue Fachkräfte zu finden und die Mitarbeitenden zu halten. Als HR Consultant kannst Du Mitarbeitende weiterentwickeln, coachen und neue Mitarbeitende finden. Die Inhalte im Überblick: Suche nach Kandidat:innen mittels Jobplattformen People Analytics Rollen und Aufgaben von HR erarbeiten Welche Rolle spielt HR in der digitalen Transformation? Technologien und Methoden für das nachhaltige & ganzheitliche Handeln Personaleinstellung und -entlassung New Work und modernes Arbeitsrecht Home Office-, Mobile Work-, Open Office- & Shared Desk-Modelle Grundlagen des IT-Recruitings Recruiting für Fortgeschrittene (Jobtrends & Gesprächsführung) Aktives & passives Recruiting Employer Branding - Aufbau einer überzeugenden Arbeitgebermarke Social Media Strategie Zielgruppenanalyse Grundlagen Online Marketing Aufbau einer Online-Kampagne Ideenfindung & Stategieentwicklung Kennzahlen im Social Campaigning Change & Culture Management Entwicklungspläne erstellen Kulturmodelle & Change Charaktere kennenlernen"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10266799992,"Digital HR Management: Marketing, Social Media, Culture & Change Management, People Ops & Dev, Coaching, Leadership, Soft Skills",BERUFLICHE_QUALIFIZIERUNG,1,474,24,Weiterbildung Digital Marketing (#474),"Als HR Consultant kannst Du Mitarbeitende weiterentwickeln, coachen und neue Mitarbeitende finden. Unternehmen suchen Personalverantwortliche, um neue Fachkräfte zu finden und die Mitarbeitenden zu halten. Die Inhalte im Überblick: Social Media Strategie Zielgruppenanalyse Grundlagen Online Marketing Aufbau einer Online-Kampagne Ideenfindung & Stategieentwicklung Kennzahlen im Social Campaigning Change & Culture Management Entwicklungspläne erstellen Kulturmodelle & Change Charaktere kennenlernen People Operations Optimierungsanalysen Digitales Personalmanagement Leadership 4.0 Erfolgsmessung Agile Leadership Methoden Neue Berufe infolge der Digitalisierung Einführung in strategisches Profiling, Beraterung und Coaching Personalentwicklung Kommunikationsstrategien Präsentationstraining Team Building & Team Work"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10266798208,"Digital HR Management: Grundlagen, Arbeitsrecht, Recruiting, Search, Branding, Marketing, Social Media, Culture & Changemanagement, People Ops & Dev, Coaching",BERUFLICHE_QUALIFIZIERUNG,1,475,24,Weiterbildung Digital Marketing (#475),"Unternehmen suchen Personalverantwortliche, um neue Fachkräfte zu finden und die Mitarbeitenden zu halten. Als HR Consultant kannst Du Mitarbeitende weiterentwickeln, coachen und neue Mitarbeitende finden. Die Inhalte im Überblick: Suche nach Kandidat:innen mittels Jobplattformen People Analytics Rollen und Aufgaben von HR erarbeiten Welche Rolle spielt HR in der digitalen Transformation? Technologien und Methoden für das nachhaltige & ganzheitliche Handeln Personaleinstellung und -entlassung New Work und modernes Arbeitsrecht Home Office-, Mobile Work-, Open Office- & Shared Desk-Modelle Grundlagen des IT-Recruitings Recruiting für Fortgeschrittene (Jobtrends & Gesprächsführung) Aktives & passives Recruiting Employer Branding - Aufbau einer überzeugenden Arbeitgebermarke Social Media Strategie Zielgruppenanalyse Grundlagen Online Marketing Aufbau einer Online-Kampagne Ideenfindung & Stategieentwicklung Kennzahlen im Social Campaigning Change & Culture Management Entwicklungspläne erstellen Kulturmodelle & Change Charaktere kennenlernen People Operations Optimierungsanalysen Digitales Personalmanagement Neue Berufe infolge der Digitalisierung Einführung in strategisches Profiling, Beraterung und Coaching Personalentwicklung"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10408497640,Grafikdesign,BERUFLICHE_QUALIFIZIERUNG,3,477,24,Mediengestaltung Kurs (#477); Multimedia Kurs (#490); Mediendesign Kurs (#497),"Grafikdesign beschreibt die visuelle Übersetzung von Inhalten in Flächen, Formen, Farben und Schrift. Grundlage dafür ist ein geschulter Blick für Komposition sowie der sichere Umgang mit den Werkzeugen digitaler Gestaltung. Kursinhalt1. Grundlagen visueller Gestaltung Gestaltgesetze und Wahrnehmung Farbkonzepte entwickeln Schrift wirkungsvoll einsetzen 2. Digitale Gestaltungspraxis Layouts für digitale Kanäle aufbauen Grafiken und Illustrationselemente erstellen Vorlagen für wiederkehrende Formate 3. Gestaltung mit KI-Werkzeugen Bildgenerierung für Gestaltungsprojekte Varianten schnell erzeugen und bewerten KI-Ergebnisse in Layouts integrieren 4. Vom Entwurf zum finalen Medium Feedbackschleifen professionell gestalten Reinzeichnung und Datenaufbereitung Konsistenz über Medienfamilien sichern Berufliche Relevanz Visuelle Qualität entscheidet über Wahrnehmung von Marken Gestaltungskompetenz plus KI-Praxis ist gefragtes Profil Breites Einsatzfeld in Agenturen und Unternehmen"
2026-08-30,DCI Digital Career Institute GmbH,0,1,99101009,"Digital HR Management: Branding, Marketing, Social Media, Culture & Change Management, People Ops & Dev, Coaching, Leadership, Soft Skills",BERUFLICHE_QUALIFIZIERUNG,1,480,24,Weiterbildung Digital Marketing (#480),"Unternehmen suchen Personalverantwortliche, um neue Fachkräfte zu finden und die Mitarbeitenden zu halten. Als HR Consultant kannst Du Mitarbeitende weiterentwickeln, coachen und neue Mitarbeitende finden. Die Inhalte im Überblick: Employer Branding - Aufbau einer überzeugenden Arbeitgebermarke Social Media Strategie Zielgruppenanalyse Grundlagen Online Marketing Aufbau einer Online-Kampagne Ideenfindung & Stategieentwicklung Kennzahlen im Social Campaigning Change & Culture Management Entwicklungspläne erstellen Kulturmodelle & Change Charaktere kennenlernen People Operations Optimierungsanalysen Digitales Personalmanagement Leadership 4.0 Erfolgsmessung Agile Leadership Methoden Neue Berufe infolge der Digitalisierung Einführung in strategisches Profiling, Beraterung und Coaching Personalentwicklung Kommunikationsstrategien Präsentationstraining Team Building & Team Work"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10406601899,Sales Manager:in - Kaltakquise,BERUFLICHE_QUALIFIZIERUNG,1,484,25,E-Commerce Manager (#484),"Kaltakquise stellt für viele Sales Manager:innen eine der herausforderndsten Vertriebsdisziplinen dar - sie verlangt mentale Belastbarkeit, eine strukturierte Methodik und die Fähigkeit, in kurzer Zeit Vertrauen aufzubauen. Dieser Kurs vermittelt die Grundlagen für eine professionelle und rechtskonforme Kaltakquise im B2B-Vertrieb. Kursinhalt Mindset und Vorbereitung für die Kaltakquise Umgang mit Ablehnung und mentale Vorbereitung Recherche und Vorbereitung auf Zielkontakte Entwicklung eines persönlichen Kaltakquise-Leitfadens Gesprächsführung am Telefon Gesprächseinstieg: erste Sekunden entscheidend gestalten Interesse wecken ohne Druck aufzubauen Einwandbehandlung in der Kaltakquise-Situation E-Mail-Kaltakquise und Multichannel-Ansätze Aufbau effektiver Kaltakquise-E-Mails Kombination von Telefon, E-Mail und LinkedIn Sequenzen und Timing im Cold Outreach Nachverfolgung und Pipeline-Integration Dokumentation von Kaltakquise-Kontakten im CRM Follow-up-Strategien nach dem Erstkontakt Überleitung qualifizierter Kontakte in die aktive Pipeline Berufliche Relevanz Unmittelbar anwendbar für Sales Manager:innen Grundlage für den eigenständigen Aufbau neuer Vertriebskontakte Vorbereitung auf strukturierte Neuakquise-Prozesse"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10313499550,"Digitale Business Skills: MS Office, Computerführerschein und moderne Unternehmenstransformation",BERUFLICHE_QUALIFIZIERUNG,1,485,25,Business Manager (#485),"Digitale Business Skills: MS Office, Computerführerschein und moderne Unternehmenstransformation Dieser 20-tägige Kurs kombiniert grundlegende digitale Bürokompetenzen mit Einblicken in die digitale Transformation von Unternehmen. Teilnehmende erwerben sowohl praktische Anwenderkenntnisse als auch strategisches Wissen für die moderne Geschäftswelt. Office-Anwendungen und Computerführerschein Praxisorientierte Einführung in MS Office (Word, Excel, PowerPoint) Effiziente Nutzung digitaler Werkzeuge im Büroalltag Vorbereitung auf den Computerführerschein mit praktischen Übungen Grundlagen der digitalen Kommunikation und Datensicherheit Digitale Geschäftsprozesse und Verwaltung Einblick in digitale Buchhaltungs- und HR-Systeme Grundlagen des digitalen Dokumentenmanagements Überblick über moderne Verwaltungsprozesse Digitalisierung klassischer Geschäftsbereiche Marketing, Vertrieb und Projektmanagement Grundkonzepte des Online-Marketings und digitalen Vertriebs Einführung in agiles Projektmanagement für digitale Vorhaben Überblick über digitale Vertriebskanäle und Kundenbeziehungsmanagement Grundlegende Tools für die Projektplanung und -steuerung Digitale Arbeitswelt und Berufsperspektiven Anforderungen an Mitarbeitende in der digitalisierten Wirtschaft Erstellung moderner digitaler Bewerbungsunterlagen Einblick in New Work-Konzepte und veränderte Arbeitsweisen Karriereperspektiven in der digitalen Transformation Der Kurs richtet sich an Einsteiger, die sowohl ihre praktischen Off"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10266800958,"Digital HR Management: Recruiting, Search, Branding, Marketing, Social Media, Culture & Changemanagement, People Ops & Dev, Coaching, Leadership, Soft Skills",BERUFLICHE_QUALIFIZIERUNG,1,488,25,Weiterbildung Digital Marketing (#488),"Unternehmen suchen Personalverantwortliche, um neue Fachkräfte zu finden und die Mitarbeitenden zu halten. Als HR Consultant kannst Du Mitarbeitende weiterentwickeln, coachen und neue Mitarbeitende finden. Die Inhalte im Überblick: Suche nach Kandidat:innen mittels Jobplattformen People Analytics Grundlagen des IT-Recruitings Recruiting für Fortgeschrittene (Jobtrends & Gesprächsführung) Aktives & passives Recruiting Employer Branding - Aufbau einer überzeugenden Arbeitgebermarke Social Media Strategie Zielgruppenanalyse Grundlagen Online Marketing Aufbau einer Online-Kampagne Ideenfindung & Stategieentwicklung Kennzahlen im Social Campaigning Change & Culture Management Entwicklungspläne erstellen Kulturmodelle & Change Charaktere kennenlernen People Operations Optimierungsanalysen Digitales Personalmanagement Leadership 4.0 Erfolgsmessung Agile Leadership Methoden Neue Berufe infolge der Digitalisierung Einführung in strategisches Profiling, Beraterung und Coaching Personalentwicklung Kommunikationsstrategien Präsentationstraining Team Building & Team Work"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10406602796,Sales Manager:in - Neukundengewinnung,BERUFLICHE_QUALIFIZIERUNG,1,489,25,E-Commerce Manager (#489),"Neukundengewinnung ist eine der Kernaufgaben von Sales Manager:innen und erfordert ein abgestimmtes Vorgehen aus Zielgruppendefinition, Ansprache und Abschlusskompetenz. Dieser Kurs vermittelt praxisnahe Methoden für einen systematischen und effizienten Neukundenaufbau. Kursinhalt Marktzugang und Zielkundendefinition Kriterien zur Identifikation geeigneter Zielunternehmen Markt- und Wettbewerbsanalyse als Ausgangspunkt Priorisierung des Adresspools Erstkontakt und Ansprachestrategien Methoden des Erstkontakts: Kalt- und Warmakquise Personalisierte Ansprache auf Entscheiderebene Gesprächseinstieg und Nutzenartikulierung Qualifizierung und Angebotserstellung Bedarfsermittlung beim Neukunden Entwicklung und Präsentation passender Angebote Umgang mit Wettbewerbssituationen im Akquiseprozess Abschluss und Übergabe in die Bestandskundenbetreuung Abschlussreife erkennen und Closing gestalten Vertragsverhandlung und Freigabeprozesse Strukturierter Übergang ins Onboarding Berufliche Relevanz Unmittelbar anwendbar für Sales Manager:innen mit Akquiseverantwortung Grundlage für strukturierte Neukundenprozesse Vorbereitung auf die eigenverantwortliche Umsatzverantwortung"
2026-08-30,DCI Digital Career Institute GmbH,0,1,10365766111,Conversion Tracking - Quereinstieg,BERUFLICHE_QUALIFIZIERUNG,1,489,25,Online Marketing Manager Kurs (#489),"Dieser Kurs vermittelt die grundlegenden Konzepte des Conversion Trackings für Einsteiger und Quereinsteiger. Die Teilnehmenden lernen, wie digitale Marketingaktivitäten messbar gemacht werden. Im Fokus steht die Einrichtung elementarer Werkzeuge zur Erfassung relevanter Nutzeraktionen auf Websites. Dies schafft die Basis zur Optimierung von Marketingbudgets und Kampagnen. Kursinhalt 1. Grundlagen des digitalen Trackings Definition von Conversions und Micro-Conversions Erklärung der Rolle von Cookies, Datenschutz und Consent Management Unterscheidung zwischen verschiedenen Tracking-Methoden 2. Einführung in Google Tag Manager (GTM) Installation und grundlegende Architektur des GTM Erstellung und Verwaltung von Tags, Triggern und Variablen Praktische Anwendung zur Implementierung einfacher Skripte 3. Basis-Setup in Google Analytics 4 (GA4) Verständnis der Event-basierten Datenstruktur in GA4 Einrichtung und Validierung des GA4 Basis-Tags über GTM Konfiguration der wichtigsten Standard-Events und benutzerdefinierten Conversions 4. Datenprüfung und Qualitätssicherung Nutzung des Debug-Modus zur Überprüfung der Tag-Feuerung Methoden zur Fehlerbehebung bei fehlendem Conversion-Tracking Aufbau grundlegender Berichte zur Auswertung der erfassten Conversion-Daten Berufliche Relevanz Befähigung zur Implementierung standardisierter Tracking-Lösungen in digitalen Projekten Grundlegendes Verständnis für die Messbarkeit von Marketing-Performance Vorbereitung auf Tätigkeiten im Bereich Onl"
2026-08-30,DCI Digital Career Institute GmbH,0,1,99101235,"Digital HR Management: Grundlagen, Arbeitsrecht, Recruiting, Search, Branding, Marketing, Social Media, Culture & Changemanagement, People Ops & Dev, Coaching, Leadership",BERUFLICHE_QUALIFIZIERUNG,1,490,25,Weiterbildung Digital Marketing (#490),"Unternehmen suchen Personalverantwortliche, um neue Fachkräfte zu finden und die Mitarbeitenden zu halten. Als HR Consultant kannst Du Mitarbeitende weiterentwickeln, coachen und neue Mitarbeitende finden. Die Inhalte im Überblick: Suche nach Kandidat:innen mittels Jobplattformen People Analytics Rollen und Aufgaben von HR erarbeiten Welche Rolle spielt HR in der digitalen Transformation? Technologien und Methoden für das nachhaltige & ganzheitliche Handeln Personaleinstellung und -entlassung New Work und modernes Arbeitsrecht Home Office-, Mobile Work-, Open Office- & Shared Desk-Modelle Grundlagen des IT-Recruitings Recruiting für Fortgeschrittene (Jobtrends & Gesprächsführung) Aktives & passives Recruiting Employer Branding - Aufbau einer überzeugenden Arbeitgebermarke Social Media Strategie Zielgruppenanalyse Grundlagen Online Marketing Aufbau einer Online-Kampagne Ideenfindung & Stategieentwicklung Kennzahlen im Social Campaigning Change & Culture Management Entwicklungspläne erstellen Kulturmodelle & Change Charaktere kennenlernen People Operations Optimierungsanalysen Digitales Personalmanagement Leadership 4.0 Erfolgsmessung Agile Leadership Methoden Neue Berufe infolge der Digitalisierung Einführung in strategisches Profiling, Beraterung und Coaching Personalentwicklung"
2026-08-30,DCI Digital Career Institute GmbH,0,1,99101351,Key Account Manager:in - Marktanalyse,BERUFLICHE_QUALIFIZIERUNG,1,493,25,Marketing Manager (#493),"Für Key Account Manager:innen ist Marktkenntnis mehr als ein Hintergrundwissen - sie ist die Grundlage für strategische Account-Entscheidungen, fundierte Beratung und glaubwürdige Positionierung gegenüber Kunden. Dieser Kurs vermittelt die Methoden zur Analyse von Märkten, Wettbewerbern und Kundenumfeldern. Kursinhalt Marktanalyse als strategisches KAM-Instrument Einordnung der Marktanalyse in den Account-Planungsprozess Relevante Analysedimensionen für Key Accounts Kombination externer Marktdaten mit internen CRM-Daten Branchenanalyse und Kundenumfeld verstehen Analyse der Branchenstruktur und Wettbewerbsdynamik Einflüsse auf Beschaffungsentscheidungen beim Kunden Trendbeobachtung im Kundenumfeld Wettbewerbspositionierung und Differenzierung Analyse von Wettbewerbern um den Kunden Stärken-Schwächen-Analyse der eigenen Position Entwicklung von Differenzierungsargumenten Ableitung von Account-Strategien aus Marktdaten Von der Analyse zur Handlungsempfehlung Priorisierung von Maßnahmen auf Basis von Markterkenntnissen Präsentation von Marktanalysen im Kundengespräch Berufliche Relevanz Unmittelbar anwendbar für Key Account Manager:innen Grundlage für fundierte Kundenberatung und strategische Positionierung Vorbereitung auf marktanalytische Verantwortung im KAM"
2026-08-30,DEKRA Akademie GmbH,0,0,10412614271,Online Marketing Manager,BERUFLICHE_QUALIFIZIERUNG,8,15,1,Marketing Manager (#15); Online Marketing (#24); Online Marketing Zertifikat (#27); Online Marketing Grundlagen (#103); Projektmanagement E-Commerce (#106); Content Marketing Manager (#197); E-Commerce Manager (#275); Business Manager (#469),
2026-08-30,DEKRA Akademie GmbH,0,0,10412596236,New Work für Teams in der Arbeitswelt 4.0,BERUFLICHE_QUALIFIZIERUNG,3,65,4,Projektmanagement E-Commerce (#65); Agile Arbeitsmethoden (#217); Online-Shops (#240),
2026-08-30,DEKRA Akademie GmbH,0,0,10412623206,Social Media Manager,BERUFLICHE_QUALIFIZIERUNG,2,67,4,Social Media Marketing Manager (#67); Business Manager (#405),
2026-08-30,DEKRA Akademie GmbH,0,0,10412612813,eCommerce easy - Einstieg in den Onlinehandel,BERUFLICHE_QUALIFIZIERUNG,1,89,5,Online-Shops (#89),
2026-08-30,DEKRA Akademie GmbH,0,0,10412620286,Assistent für Marketing und Vertrieb,BERUFLICHE_QUALIFIZIERUNG,1,206,11,Projektmanagement E-Commerce (#206),
2026-08-30,DEKRA Akademie GmbH Wuppertal,0,0,10393129949,TrainingCenter kaufmännisch,BERUFLICHE_QUALIFIZIERUNG,1,253,13,Projektmanagement E-Commerce (#253),
2026-08-30,Delphin Nachhilfe und Sprachkurse e. V.,0,0,10351348052,Social Media Content Creator,BERUFLICHE_QUALIFIZIERUNG,3,58,3,Content Creator Kurs (#58); Videos bearbeiten (#181); Canva Lernen (#297),
2026-08-30,Delphin Nachhilfe und Sprachkurse e. V.,0,0,10351348032,SEM und SEO - Suchmaschinenmarketing und Suchmaschinenoptimierung,BERUFLICHE_QUALIFIZIERUNG,3,72,4,Suchmaschinenoptimierung (#72); Suchmaschinenmarketing (#79); SEO (#482),
